,palabra,segmentacion
17034,ta,['ta']
17035,ti,['ti']
17036,como,['como']
17037,una,['una']
17038,mansana,['mansana']
17039,feypikunuwingün,"['fey','-pi','-kunu','-w','-i','-ngün']"
17040,iñche,['iñche']
17041,feychi,"['fey','-chi']"
17042,antü,['antü']
17043,küdawan,"['küdaw','-a','-n']"
17044,kellumean,"['kellu','-me','-a','-n']"
17045,anay,['anay']
17046,piwingün,"['pi','-w','-i','-ngün']"
17047,niey,"['nie','-y']"
17048,müday,['müday']
17049,müday,['müday']
17050,engün,['engün']
17051,chem,['chem']
17052,mültrün,['mültrün']
17053,dewmayngün,"['dewma','-y','-ngün']"
17054,ülkantulekefuy,"['ülkantu','-le','-ke','-fu','-y']"
17055,engün,['engün']
17056,fey,['fey']
17057,chemi,"['chem','-i']"
17058,dewmay,"['dewma','-y']"
17059,tañi,"['ta','-ñi']"
17060,trillan,"['trilla','-n']"
17061,femngechi,['femngechi']
17062,ka,['ka']
17063,mülekefuy,"['müle','-ke','-fu','-y']"
17064,che,['che']
17065,kimülkantulu,"['kim','-ül','-kantu','-lu']"
17066,may,['may']
17067,pütrülekefuy,"['pütrü','-le','-ke','-fu','-y']"
17068,füchake,"['fücha','-ke']"
17069,che,['che']
17070,yem,['yem']
17071,müna,['müna']
17072,kimfuy,"['kim','-fu','-y']"
17073,füchake,"['fücha','-ke']"
17074,che,['che']
17075,kuyfi,['kuyfi']
17076,ta,['ta']
17077,may,['may']
17078,wecheke,"['weche','-ke']"
17079,che,['che']
17080,kimlay,"['kim','-la','-y']"
17081,wingkawi,"['wingka','-w','-i']"
17082,ta,['ta']
17083,pu,['pu']
17084,mapuche,['mapuche']
17085,feymew,['feymew']
17086,ta,['ta']
17087,kimwelay,"['kim','-we','-la','-y']"
17088,tañi,"['ta','-ñi']"
17089,ülkantun,"['ülkantu','-n']"
17090,Chichay,['chichay']
17091,müten,['müten']
17092,kimi,"['kim','-i']"
17093,ka,['ka']
17094,iñche,['iñche']
17095,wiya,['wiya']
17096,no,['no']
17097,sabado,['sabado']
17098,antü,['antü']
17099,mew,['mew']
17100,iñchiw,['iñchiw']
17101,amuyu,"['amu','-yu']"
17102,ñi,['ñi']
17103,pemeafiel,"['pe','-me','-a','-fi','-el']"
17104,ta,['ta']
17105,Chichay,['chichay']
17106,ka,['ka']
17107,entuy,"['entu','-y']"
17108,kiñe,['kiñe']
17109,epu,['epu']
17110,ülkantun,"['ülkantu','-n']"
17111,chumley,"['chum','-le','-y']"
17112,tañi,"['ta','-ñi']"
17113,pichiwentru,"['pichi','-wentru']"
17114,chi,['chi']
17115,kay,['kay']
17116,operangey,"['opera','-nge','-y']"
17117,pingey,"['pi','-nge','-y']"
17118,mongetuy,"['monge','-tu','-y']"
17119,akutuy,"['aku','-tu','-y']"
17120,no,['no']
17121,hospital,['hospital']
17122,mew,['mew']
17123,welu,['welu']
17124,mongetuy,"['monge','-tu','-y']"
17125,ayiwküley,"['ayi','-w','-küle','-y']"
17126,fey,['fey']
17127,küme,['küme']
17128,ülkantun,"['ülkantu','-n']"
17129,ayetukefin,"['aye','-tu','-ke','-fi','-n']"
17130,tañi,"['ta','-ñi']"
17131,ülkantun,"['ülkantu','-n']"
17132,ayekefimi,"['aye','-ke','-fi','-mi']"
17133,ayiwküley,"['ayi','-w','-küle','-y']"
17134,ñi,['ñi']
17135,piwke,['piwke']
17136,allkutulu,"['allkutu','-lu']"
17137,tüfachi,"['tüfa','-chi']"
17138,ülkantun,"['ülkantu','-n']"
17139,Celinda,['Celinda']
17140,ülkantun,"['ülkantu','-n']"
17141,niekey,"['nie','-ke','-y']"
17142,nga,['nga']
17143,ülkantulay,"['ülkantu','-la','-y']"
17144,fey,['fey']
17145,Celinda,['Celinda']
17146,Celinda,['Celinda']
17147,eymi,['eymi']
17148,entuafuy,"['entu','-a','-fu','-y']"
17149,kiñe,['kiñe']
17150,pichi,['pichi']
17151,ülkantun,"['ülkantu','-n']"
17152,no,['no']
17153,po,['po']
17154,Chichay,['chichay']
17155,amule,"['amu','-le']"
17156,amule,"['amu','-le']"
17157,ülkantun,"['ülkantu','-n']"
17158,amufule,"['amu','-fu','-l'e']"
17159,ülkantuay,"['ülkantu','-a','-y']"
17160,müna,['müna']
17161,küme,['küme']
17162,dungu,['dungu']
17163,fey,['fey']
17164,tüfa,['tüfa']
17165,mew,['mew']
17166,tüfachi,"['tüfa','-chi']"
17167,dungu,['dungu']
17168,müna,['müna']
17169,faliy,"['fali','-y']"
17170,müna,['müna']
17171,faliy,"['fali','-y']"
17172,müna,['müna']
17173,faliy,"['fali','-y']"
17174,fey,['fey']
17175,pewmangen,['pewmangen']
17176,mew,['mew']
17177,aflayay,"['af','-la','-ya','-y']"
17178,tüfachi,"['tüfa','-chi']"
17179,dungu,['dungu']
17180,inayay,"['ina','-ya','-y']"
17181,müna,['müna']
17182,wengetuy,"['we','-nge','-tu','-y']"
17183,kom,['kom']
17184,püle,['püle']
17185,müna,['müna']
17186,chemngetuy,"['chem','-nge','-tu','-y']"
17187,ta,['ta']
17188,mapuchedungun,"['mapuche','-dungu','-n']"
17189,kom,['kom']
17190,lof,['lof']
17191,mew,['mew']
17192,müna,['müna']
17193,mapuchedungutuy,"['mapuche','-dungu','-tu','-y']"
17194,ta,['ta']
17195,che,['che']
17196,ka,['ka']
17197,enseñangey,"['enseña','-nge','-y']"
17198,ta,['ta']
17199,pu,['pu']
17200,estudiante,['estudiante']
17201,dungutuy,"['dungu','-tu','-y']"
17202,ka,['ka']
17203,colegio,['colegio']
17204,mew,['mew']
17205,ka,['ka']
17206,mapuche,['mapuche']
17207,estudialetuy,"['estudia','-le','-tu','-y']"
17208,pu,['pu']
17209,niño,['niño']
17210,ka,['ka']
17211,fentreley,"['fentre-le','-y']"
17212,ta,['ta']
17213,ka,['ka']
17214,yewentukuniey,"['yewen','-tuku','-nie','-y']"
17215,ta,['ta']
17216,mapuchedungun,"['mapuche','-dungu','-n']"
17217,ka,['ka']
17218,pilay,"['pi','-la','-y']"
17219,ta,['ta']
17220,mapuchedunguael,"['mapuche','-dungu','-a','-el']"
17221,engün,['engün']
17222,kuyfi,['kuyfi']
17223,ta,['ta']
17224,ngekelafuy,"['nge','-ke','-la','-fu','-y']"
17225,zapato,['zapato']
17226,mülekefuy,"['müle','-ke','-fu','-y']"
17227,ta,['ta']
17228,eskota,['eskota']
17229,eskota,['eskota']
17230,ekota,['ekota']
17231,pingekey,"['pi','-nge','-ke','-y']"
17232,como,['como']
17233,chala,['chala']
17234,fey,['fey']
17235,ta,['ta']
17236,usakefuy,"['usa','-ke','-fu','-y']"
17237,füchake,"['fücha','-ke']"
17238,che,['che']
17239,zapato,['zapato']
17240,kimlayngün,"['kim','-la','-y','-ngün']"
17241,kisu,['kisu']
17242,eskotatulekefuyngün,"['eskota','-tu','-le','-ke','-fu','-y','-ngün']"
17243,feychi,"['fey','-chi']"
17244,kusheke,"['kushe','-ke']"
17245,püllü,['püllü']
17246,a,['a']
17247,pata,"['pa','-t','-a']"
17248,pelaa,"['pe','-la','-a']"
17249,no,['no']
17250,má,"['*','-m']"
17251,s,['*s']
17252,namuntuyawkefuy,"['namun','-tu','-yaw','-ke','-fu','-y']"
17253,ka,['ka']
17254,chumül,"['chum','-ül']"
17255,koni,"['kon','-i']"
17256,ta,['ta']
17257,colegio,['colegio']
17258,tüfachi,"['tüfa','-chi']"
17259,lof,['lof']
17260,mew,['mew']
17261,kimimi,"['kim','-imi']"
17262,ahí,"['a','-*h']"
17263,si,['si']
17264,que,['que']
17265,no,['no']
17266,me,"['*','-me']"
17267,acuerdo,"['a','-*cuerdo']"
17268,welu,['welu']
17269,petu,['petu']
17270,konnon,"['kon','-no','-n']"
17271,ta,['ta']
17272,colegio,['colegio']
17273,müley,"['müle','-y']"
17274,re,['re']
17275,mapudungun,['mapudungun']
17276,müten,['müten']
17277,tüfa,['tüfa']
17278,mew,['mew']
17279,may,['may']
17280,re,['re']
17281,mapuche,['mapuche']
17282,re,['re']
17283,mapudungun,['mapudungun']
17284,müten,['müten']
17285,mülekefuy,"['müle','-ke','-fu','-y']"
17286,colegio,['colegio']
17287,mew,['mew']
17288,welu,['welu']
17289,mingako,['mingako']
17290,mew,['mew']
17291,entukefuy,"['entu','-ke','-fu','-y']"
17292,ta,['ta']
17293,epew,['epew']
17294,entukefuy,"['entu','-ke','-fu','-y']"
17295,ta,['ta']
17296,nütram,['nütram']
17297,entukefuy,"['entu','-ke','-fu','-y']"
17298,ta,['ta']
17299,ayekan,"['ayeka','-n']"
17300,re,['re']
17301,mapuchedungulekefuy,"['mapuche','-dungu','-le','-ke','-fu','-y']"
17302,ta,['ta']
17303,che,['che']
17304,kuyfi,['kuyfi']
17305,ta,['ta']
17306,trawülekefuy,"['trawü','-le','-ke','-fu','-y']"
17307,femngechi,['femngechi']
17308,kuyfi,['kuyfi']
17309,mapuche,['mapuche']
17310,re,['re']
17311,mapuche,['mapuche']
17312,nütramkafuyngün,"['nütramka','-fu','-y','-ngün']"
17313,kom,['kom']
17314,ka,['ka']
17315,chi,['chi']
17316,pu,['pu']
17317,wentru,['wentru']
17318,puwlu,"['puw','-lu']"
17319,ñi,['ñi']
17320,küdawael,"['küdaw','-a','-el']"
17321,kintukefuy,"['kintu','-ke','-fu','-y']"
17322,domo,['domo']
17323,ka,['ka']
17324,may,['may']
17325,lloftumekefuy,"['lloftu','-meke','-fu','-y']"
17326,mawida,['mawida']
17327,mew,['mew']
17328,mawida,['mawida']
17329,mew,['mew']
17330,amukefuy,"['amu','-ke','-fu','-y']"
17331,lloftumealu,"['lloftu','-me','-a','-lu']"
17332,epeko,['epeko']
17333,niey,"['nie','-y']"
17334,feymew,['feymew']
17335,wilifelfiy,"['wilif','-el','-fi','-y']"
17336,espejo,['espejo']
17337,mew,['mew']
17338,ñi,['ñi']
17339,domo,['domo']
17340,tañi,"['ta','-ñi']"
17341,polola,['polola']
17342,amuy,"['amu','-y']"
17343,tañi,"['ta','-ñi']"
17344,polola,['polola']
17345,nütramkawingün,"['nütramka','-w','-i','-ngün']"
17346,ka,['ka']
17347,pilay,"['pi','-la','-y']"
17348,ta,['ta']
17349,mama,['mama']
17350,fey,['fey']
17351,ta,['ta']
17352,karote,['karote']
17353,mew,['mew']
17354,ta,['ta']
17355,kewatukey,"['kewa','-tu','-ke','-y']"
17356,ta,['ta']
17357,polola,['polola']
17358,wemuntungey,"['wemun','-tu','-nge','-y']"
17359,ta,['ta']
17360,we,['we']
17361,wentru,['wentru']
17362,chi,['chi']
17363,pu,['pu']
17364,wentru,['wentru']
17365,amuy,"['amu','-y']"
17366,ñi,['ñi']
17367,küdawael,"['küdaw','-a','-el']"
17368,ka,['ka']
17369,tripay,"['tripa','-y']"
17370,pichiwentru,"['pichi','-wentru']"
17371,fewla,['fewla']
17372,ta,['ta']
17373,felewelay,"['fele','-we','-la','-y']"
17374,felewelay,"['fele','-we','-la','-y']"
17375,tüfa,['tüfa']
17376,ka,['ka']
17377,dungu,['dungu']
17378,ta,['ta']
17379,che,['che']
17380,mapuche,['mapuche']
17381,kisu,['kisu']
17382,dunguwingün,"['dungu','-w','-i','-ngün']"
17383,antes,['antes']
17384,no,['no']
17385,po,['po']
17386,cuando,['cuando']
17387,fütangeael,"['füta','-nge','-a','-el']"
17388,ta,['ta']
17389,domo,['domo']
17390,ta,['ta']
17391,ti,['ti']
17392,novio,['novio']
17393,manday,"['manda','-y']"
17394,tañi,"['ta','-ñi']"
17395,chaw,['chaw']
17396,mandanolu,"['manda','-no','-lu']"
17397,chaw,['chaw']
17398,ngelay,"['nge','-la','-y']"
17399,chaw,['chaw']
17400,ingkatuchey,"['ingkatu','-che','-y']"
17401,feypingey,"['fey','-pi','-nge','-y']"
17402,ta,['ta']
17403,füchake,"['fücha','-ke']"
17404,che,['che']
17405,iñche,['iñche']
17406,ayefin,"['aye','-fi','-n']"
17407,feychi,"['fey','-chi']"
17408,pichidomo,"['pichi','-domo']"
17409,nieñmuan,"['nie','-ñmu','-a','-n']"
17410,piy,"['pi','-y']"
17411,fey,['fey']
17412,amuy,"['amu','-y']"
17413,ta,['ta']
17414,chi,['chi']
17415,fütawentru,"['füta','-wentru']"
17416,anukunungey,"['anu','-kunu','-nge','-y']"
17417,ta,['ta']
17418,ti,['ti']
17419,ngen,['ngen']
17420,püñeñ,['püñeñ']
17421,küme,['küme']
17422,anukunungey,"['anu','-kunu','-nge','-y']"
17423,ta,['ta']
17424,ngen,['ngen']
17425,ñawe,['ñawe']
17426,tüfa,['tüfa']
17427,küpapen,"['küpa','-pe','-n']"
17428,feychi,"['fey','-chi']"
17429,dungu,['dungu']
17430,mew,['mew']
17431,dungupapen,"['dungu','-pa','-pe','-n']"
17432,kellupen,"['kellu','-pe','-n']"
17433,tañi,"['ta','-ñi']"
17434,fotüm,['fotüm']
17435,ayeñmangeymi,"['aye','-ñma','-nge','-ymi']"
17436,tami,"['ta','-mi']"
17437,ñawe,['ñawe']
17438,iñche,['iñche']
17439,ta,['ta']
17440,dungupapeeyu,"['dungu','-pa','-pe','-e','-yu']"
17441,chem,['chem']
17442,pipingelayaymi,"['pi','-pi','-nge','-la','-ya','-ymi']"
17443,illkütukulayaymi,"['illkü','-tuku','-la','-ya','-ymi']"
17444,pimengey,"['pi','-me','-nge','-y']"
17445,ta,['ta']
17446,chi,['chi']
17447,ngen,['ngen']
17448,domo,['domo']
17449,fey,['fey']
17450,kushe,['kushe']
17451,püllü,['püllü']
17452,fey,['fey']
17453,ta,['ta']
17454,kümelkaley,"['küme','-l','-ka','-le','-y']"
17455,ta,['ta']
17456,ayefun,"['aye','-fu','-n']"
17457,ka,['ka']
17458,piwkeyewlu,"['piwke','-y','-ew','-lu']"
17459,engu,['engu']
17460,ta,['ta']
17461,ti,['ti']
17462,piy,"['pi','-y']"
17463,ka,['ka']
17464,fey,['fey']
17465,ti,['ti']
17466,tutepinolu,"['tute','-pi','-no','-lu']"
17467,fey,['fey']
17468,femngechi,['femngechi']
17469,fey,['fey']
17470,ta,['ta']
17471,chi,['chi']
17472,llika,['llika']
17473,llika-mekey,"['llika','-meke','-y']"
17474,amukelafuy,"['amu','-ke','-la','-fu','-y']"
17475,fey,['fey']
17476,ta,['ta']
17477,chi,['chi']
17478,domo,['domo']
17479,feypiy,"['fey','-pi','-y']"
17480,iñche,['iñche']
17481,wulün,"['wul','-ün']"
17482,ñi,['ñi']
17483,püñeñ,['püñeñ']
17484,iñche,['iñche']
17485,ta,['ta']
17486,duamün,"['duam','-ün']"
17487,duamün,"['duam','-ün']"
17488,kiñe,['kiñe']
17489,kawellu,['kawellu']
17490,piy,"['pi','-y']"
17491,kiñe,['kiñe']
17492,kawellu,['kawellu']
17493,ilongepale,"['ilo','-nge','-pa','-l'e']"
17494,fey,['fey']
17495,ta,['ta']
17496,wulayan,"['wula','-ya','-n']"
17497,ñi,['ñi']
17498,püñeñ,['püñeñ']
17499,fey,['fey']
17500,sino,['sino']
17501,ngelay,"['nge','-la','-y']"
17502,kawellu,['kawellu']
17503,kiñe,['kiñe']
17504,pichi,['pichi']
17505,vaquilla,['vaquilla']
17506,piy,"['pi','-y']"
17507,obligado,['obligado']
17508,yengeael,"['ye','-nge','-a','-el']"
17509,müley,"['müle','-y']"
17510,fey,['fey']
17511,ta,['ta']
17512,chi,['chi']
17513,novio,['novio']
17514,mew,['mew']
17515,yengey,"['ye','-nge','-y']"
17516,ta,['ta']
17517,chi,['chi']
17518,vaquilla,['vaquilla']
17519,feymew,['feymew']
17520,ilongepuy,"['ilo','-nge','-pu','-y']"
17521,fey,['fey']
17522,müley,"['müle','-y']"
17523,ilokawün,"['ilo','-ka','-w','-ün']"
17524,fütake,"['füta','-ke']"
17525,che,['che']
17526,amuy,"['amu','-y']"
17527,putukelu,"['putu','-ke','-lu']"
17528,putuy,"['putu','-y']"
17529,ka,['ka']
17530,putukenolu,"['putu','-ke']"
17531,putulay,"['no','-lu']"
17532,ngelay,"['putu','-la','-y']"
17533,kulliñ,"['nge','-la','-y']"
17534,ngelay,['kulliñ']
17535,domo,"['nge','-la','-y']"
17536,antes,['domo']
17537,pontrotu,"['pontro','-tu']"
17538,amuy,"['amu','-y']"
17539,ükülla,['ükülla']
17540,trapelakucha,['trapelakucha']
17541,puwael,"['puw','-a','-el']"
17542,müley,"['müle','-y']"
17543,llalla,['llalla']
17544,mew,['mew']
17545,femngechi,['femngechi']
17546,kuyfi,['kuyfi']
17547,dungu,['dungu']
17548,tüfa,['tüfa']
17549,ta,['ta']
17550,felewelay,"['fele','-we','-la','-y']"
17551,chanchu,['chanchu']
17552,rume,['rume']
17553,puwi,"['puw','-i']"
17554,ta,['ta']
17555,ti,['ti']
17556,kiñe,['kiñe']
17557,pichi,['pichi']
17558,achawall,['achawall']
17559,fey,['fey']
17560,müten,['müten']
17561,faliwelay,"['fali','-we','-la','-y']"
17562,pu,['pu']
17563,domo,['domo']
17564,ngelay,"['nge','-la','-y']"
17565,kulliñ,['kulliñ']
17566,waria,['waria']
17567,mew,['mew']
17568,iñche,['iñche']
17569,nielan,"['nie','-la','-n']"
17570,kulliñ,['kulliñ']
17571,kullilayaymi,"['kulli','-la','-ya','-ymi']"
17572,entonces,['entonces']
17573,leftripayu,"['lef','-tripa','-yu']"
17574,argentina,['argentina']
17575,mapu,['mapu']
17576,mew,['mew']
17577,iñchiw,['iñchiw']
17578,femngechi,['femngechi']
17579,dungu,['dungu']
17580,ta,['ta']
17581,müley,"['müle','-y']"
17582,kuyfike,"['kuyfi','-ke']"
17583,che,['che']
17584,iney,['iney']
17585,no,['no']
17586,rume,['rume']
17587,kimi,"['kim','-i']"
17588,ñi,['ñi']
17589,ruka,['ruka']
17590,mew,['mew']
17591,iñchiw,['iñchiw']
17592,leftripayu,"['lef','-tripa','-yu']"
17593,argentina,['argentina']
17594,mapu,['mapu']
17595,mew,['mew']
17596,lefleftripayu,"['lef','-lef','-tripa','-yu']"
17597,yefimi,"['ye','-fi','-mi']"
17598,tami,"['ta','-mi']"
17599,domo,['domo']
17600,ellkatripay,"['ellka','-tripa','-y']"
17601,pun,['pun']
17602,mew,['mew']
17603,akun,"['aku','-n']"
17604,ñi,['ñi']
17605,ruka,['ruka']
17606,mew,['mew']
17607,ka,['ka']
17608,amunge,"['amu','-nge']"
17609,amunge,"['amu','-nge']"
17610,leftripayu,"['lef','-tripa','-yu']"
17611,argentina,['argentina']
17612,mapu,['mapu']
17613,mew,['mew']
17614,pun,['pun']
17615,mew,['mew']
17616,femngechi,['femngechi']
17617,dungu,['dungu']
17618,ta,['ta']
17619,mülefuy,"['müle','-fu','-y']"
17620,fütrake,"['fütra','-ke']"
17621,kuyfi,['kuyfi']
17622,che,['che']
17623,müna,['müna']
17624,respetawfuy,"['respeta','-w','-fu','-y']"
17625,müna,['müna']
17626,respetawi,"['respeta','-w','-i']"
17627,ta,['ta']
17628,fütake,"['füta','-ke']"
17629,che,['che']
17630,yelelngey,"['ye','-lel','-nge','-y']"
17631,ta,['ta']
17632,ükülla,['ükülla']
17633,ta,['ta']
17634,llalla,['llalla']
17635,trapelakucha,['trapelakucha']
17636,fey,['fey']
17637,trapelakucha,['trapelakucha']
17638,yelelngey,"['ye','-lel','-nge','-y']"
17639,weupitungepuy,"['weupi','-tu','-nge','-pu','-y']"
17640,ta,['ta']
17641,ti,['ti']
17642,fey,['fey']
17643,küme,['küme']
17644,tripay,"['tripa','-y']"
17645,fey,['fey']
17646,ta,['ta']
17647,fantewe,"['fante','-we']"
17648,mew,['mew']
17649,müleay,"['müle','-a','-y']"
17650,casamiento,['casamiento']
17651,piy,"['pi','-y']"
17652,trapumwingün,"['trapum','-w','-i','-ngün']"
17653,füta,['füta']
17654,ilokawün,"['ilo','-ka','-w','-ün']"
17655,niekeyngün,"['nie','-ke','-y','-ngün']"
17656,ka,['ka']
17657,mülelu,"['müle','-lu']"
17658,kurewen,"['kure','-wen']"
17659,kom,['kom']
17660,pu,['pu']
17661,che,['che']
17662,trawüy,"['trawü','-y']"
17663,tiene,"['ti','-e','-n','-e']"
17664,que,['que']
17665,yey,"['ye','-y']"
17666,kakelu,"['ka','-ke','-lu']"
17667,ngen,['ngen']
17668,dungu,['dungu']
17669,pontro,['pontro']
17670,yey,"['ye','-y']"
17671,itrofill,['itrofill']
17672,regalo,['regalo']
17673,tokakey,"['toka','-ke','-y']"
17674,ta,['ta']
17675,chi,['chi']
17676,novia,['novia']
17677,novio,['novio']
17678,femngechi,['femngechi']
17679,fey,['fey']
17680,ta,['ta']
17681,casamiento,['casamiento']
17682,piy,"['pi','-y']"
17683,ta,['ta']
17684,nieael,"['nie','-a','-el']"
17685,ta,['ta']
17686,we,['we']
17687,ruka,['ruka']
17688,mülefuy,"['müle','-fu','-y']"
17689,ta,['ta']
17690,dungu,['dungu']
17691,ta,['ta']
17692,fütake,"['füta','-ke']"
17693,che,['che']
17694,mew,['mew']
17695,kuyfi,['kuyfi']
17696,che,['che']
17697,mew,['mew']
17698,kuyfi,['kuyfi']
17699,dungu,['dungu']
17700,tüfa,['tüfa']
17701,mew,['mew']
17702,wingkawi,"['wingka','-w','-i']"
17703,ta,['ta']
17704,che,['che']
17705,kuyfi,['kuyfi']
17706,doy,['doy']
17707,uniwkülefuy,"['uniw','-küle','-fu','-y']"
17708,ta,['ta']
17709,pu,['pu']
17710,mapuche,['mapuche']
17711,ka,['ka']
17712,doy,['doy']
17713,uniwkülekefuy,"['uniw','-küle','-ke','-fu','-y']"
17714,ngillatuaiñ,"['ngillatu','-a','-iñ']"
17715,pingün,"['pi','-ngün']"
17716,ngillatuyngün,"['ngillatu','-y','-ngün']"
17717,ngillatun,"['ngillatu','-n']"
17718,dewmay,"['dewma','-y']"
17719,entuy,"['entu','-y']"
17720,ngillatun,"['ngillatu','-n']"
17721,engün,['engün']
17722,mülekefuy,"['müle','-ke','-fu','-y']"
17723,ta,['ta']
17724,füta,['füta']
17725,ngillatun,"['ngillatu','-n']"
17726,kuyfi,['kuyfi']
17727,afi,"['a','-fi']"
17728,ta,['ta']
17729,ngillatun,"['ngillatu','-n']"
17730,ngewelay,"['nge','-we','-la','-y']"
17731,tüfamew,"['tüfa','-mew']"
17732,ngelay,"['nge','-la','-y']"
17733,kiñeke,"['kiñe','-ke']"
17734,ngillatun,"['ngillatu','-n']"
17735,tripay,"['tripa','-y']"
17736,pero,['pero']
17737,ngewelay,"['nge','-we','-la','-y']"
17738,ta,['ta']
17739,kümeke,"['küme','-ke']"
17740,machi,['machi']
17741,re,['re']
17742,machi,['machi']
17743,lefkentu,"['lef','-ke','-ntu']"
17744,machi,['machi']
17745,kimngekelay,"['kim','-nge','-ke','-la','-y']"
17746,ta,['ta']
17747,fey,['fey']
17748,ta,['ta']
17749,chemngelay,"['chem','-nge','-la','-y']"
17750,ka,['ka']
17751,no,['no']
17752,hay,['hay']
17753,confianza,['confianza']
17754,po,['po']
17755,füchake,"['fücha','-ke']"
17756,machi,['machi']
17757,fey,['fey']
17758,adkunukefuy,"['ad','-kunu','-ke','-fu','-y']"
17759,ta,['ta']
17760,dungu,['dungu']
17761,tüfa,['tüfa']
17762,ngewelay,"['nge','-we','-la','-y']"
17763,po,['po']
17764,welu,['welu']
17765,kuyfi,['kuyfi']
17766,müley,"['müle','-y']"
17767,ngillatun,"['ngillatu','-n']"
17768,tüfa,['tüfa']
17769,mew,['mew']
17770,müley,"['müle','-y']"
17771,machitun,"['machi','-tu','-n']"
17772,tüfamew,"['tüfa','-mew']"
17773,mülekefuy,"['müle','-ke','-fu','-y']"
17774,kuyfi,['kuyfi']
17775,faw,['faw']
17776,küme,['küme']
17777,ngillatun,"['ngillatu','-n']"
17778,tripakefuy,"['tripa','-ke','-fu','-y']"
17779,iñche,['iñche']
17780,pichiwentrungen,"['pichi','-wentru','-nge','-n']"
17781,kimfun,"['kim','-fu','-n']"
17782,po,['po']
17783,miyawkefun,"['miyaw','-ke','-fu','-n']"
17784,ngillatun,"['ngillatu','-n']"
17785,mew,['mew']
17786,küme,['küme']
17787,de,['de']
17788,aqui,"['a','-*qu','-i']"
17789,hasta,['hasta']
17790,el,['el']
17791,cerco,['cerco']
17792,puwkefuy,"['puw','-ke','-fu','-y']"
17793,küni,['küni']
17794,ramada,['ramada']
17795,pingey,"['pi','-nge','-y']"
17796,ta,['ta']
17797,ti,['ti']
17798,kiñe,['kiñe']
17799,küni,['küni']
17800,kiñe,['kiñe']
17801,pun,['pun']
17802,kiñe,['kiñe']
17803,antü,['antü']
17804,ngillatuyngün,"['ngillatu','-y','-ngün']"
17805,kiñe,['kiñe']
17806,antü,['antü']
17807,kiñe,['kiñe']
17808,pun,['pun']
17809,wünñmayngün,"['wün','-ñma','-y','-ngün']"
17810,pichiken,"['pichi','-ke','-n']"
17811,epe,['epe']
17812,kon,['kon']
17813,antü,['antü']
17814,empezayngün,"['empeza','-y','-ngün']"
17815,fey,['fey']
17816,al,"['a','-l']"
17817,otro,"['o','-*tro']"
17818,dia,"['*d','-i','-a']"
17819,kon,['kon']
17820,antü,['antü']
17821,dewmatuyngün,"['dewma','-tu','-y','-ngün']"
17822,sabado,['sabado']
17823,mew,['mew']
17824,empezafuyngün,"['empeza','-fu','-y','-ngün']"
17825,toooodo,['*toooodo']
17826,kiñe,['kiñe']
17827,pun,['pun']
17828,domingo,['domingo']
17829,mew,['mew']
17830,en,['en']
17831,la,['la']
17832,tarde,['tarde']
17833,fey,['fey']
17834,ta,['ta']
17835,dewmakefuyngün,"['dewma','-ke','-fu','-y','-ngün']"
17836,pütrün,['pütrün']
17837,che,['che']
17838,mülekefuy,"['müle','-ke','-fu','-y']"
17839,iñche,['iñche']
17840,pichiwentrungen,"['pichi','-wentru','-nge','-n']"
17841,amukefun,"['amu','-ke','-fu','-n']"
17842,ta,['ta']
17843,wüne,['wüne']
17844,mülepufun,"['müle','-pu','-fu','-n']"
17845,purru-mekefun,"['purru','-meke','-fu','-n']"
