;Palabra;Glosa
4664;tuntungey;tun-tu-nge-y
4665;kayu;kayu
4666;rupa;rupa
4667;kupulwe;kupulwe
4668;trukur;trukur
4669;femlaiñ;fem-la-iñ
4670;ayeniefin;aye-nie-fi-n
4671;famaymi;fam-a-ymi
4672;allküfilimün;allkü-fi-li-mün
4673;estudiayaiñ;estudia-ya-iñ
4674;chillkatufe;chillkatufe
4675;dungupapeeyu;dungu-pa-pe-e-yu
4676;lawenlafuy;lawen-la-fu-y
4677;muntuñmangelu;muntu-ñma-nge-lu
4678;lafun;la-fu-n
4679;longkotukuniekafun;longko-tuku-nie-ka-fu-n
4680;layafuiñ;la-ya-fu-iñ
4681;wingkawi;wingka-w-i
4682;küdawpun;küdaw-pu-n
4683;pichiche;pichi-che
4684;puwley;puw-le-y
4685;ayeñmangeymi;aye-ñma-nge-ymi
4686;comunidad;comunidad
4687;amukefuymün;amu-ke-fu-ymün
4688;ngetulay;nge-tu-la-y
4689;lawentuchefengey;lawen-tu-che-fe-nge-y
4690;tripanoael;tripa-no-a-el
4691;masajengekefuy;masaje-nge-ke-fu-y
4692;weke;we-ke
4693;ngillatun;ngillatu-n
4694;papay;papay
4695;kintukefuy;kintu-ke-fu-y
4696;liwen;liwen
4697;pingefuy;pi-nge-fu-y
4698;cebo;cebo
4699;pefallay;pe-fal-la-y
4700;amuleael;amu-le-a-el
4701;chemperkelay;chem-pe-rke-la-y
4702;rupakelafuy;rupa-ke-la-fu-y
4703;feypingekefuy;fey-pi-nge-ke-fu-y
4704;natalidad;natalidad
4705;entulayay;entu-la-ya-y
4706;ngütraf;ngütraf
4707;nieyu;nie-yu
4708;apopape;apo-pa-pe
4709;entukefuy;entu-ke-fu-y
4710;trepelen;trepe-le-n
4711;ina;ina
4712;nentungey;nentu-nge-y
4713;wünenküley;wüne-n-küle-y
4714;kewangekey;kewa-nge-ke-y
4715;amulimi;amu-l-imi
4716;llellipuael;llellipu-a-el
4717;rupalayay;rupa-la-ya-y
4718;elchekelu;el-che-ke-lu
4719;nütramkangeken;nütramka-nge-ke-n
4720;enseñaenew;enseña-e-n-ew
4721;c;c
4722;rakiduamlay;rakiduam-la-y
4723;illamngekey;illam-nge-ke-y
4724;allfikelay;allfi-ke-la-y
4725;katruñmangey;katru-ñma-nge-y
4726;katrupan;katru-pa-n
4727;chumken;chum-ke-n
4728;chumkelay;chum-ke-la-y
4729;rupakey;rupa-ke-y
4730;niekefuyiñ;nie-ke-fu-y-iñ
4731;lawentuñmupayael;lawen-tu-ñmu-pa-ya-el
4732;dunguken;dungu-ke-n
4733;lawentuchengefuy;lawen-tu-che-nge-fu-y
4734;wedake;weda-ke
4735;niekey;nie-ke-y
4736;nakümngekefuy;naküm-nge-ke-fu-y
4737;nieliñ;nie-l-iñ
4738;elufin;elu-fi-n
4739;wiñomean;wiño-me-a-n
4740;katrupun;katru-pu-n
4741;amuiñ;amu-iñ
4742;profesor;profesor
4743;ayiay;ayi-a-y
4744;ley;ley
4745;konael;kon-a-el
4746;yey;ye-y
4747;pingekefuy;pi-nge-ke-fu-y
4748;elkeetew;el-ke-e-t-ew
4749;novios;novios
4750;chemay;chem-a-y
4751;piyawyngün;pi-yaw-y-ngün
4752;tulongtukuenew;tulong-tuku-e-n-ew
4753;nieelfuy;nie-el-fu-y
4754;weñefe;weñe-fe
4755;mapuchedunguleiñ;mapuche-dungu-le-iñ
4756;kutranngey;kutran-nge-y
4757;wewngey;wew-nge-y
4758;anunge;anu-nge
4759;wechedomo;weche-domo
4760;cerray;cerra-y
4761;penolu;pe-no-lu
4762;gansu;gansu
4763;pipingekerkefuy;pi-pi-nge-ke-rke-fu-y
4764;cemento;cemento
4765;yeweafuy;yewe-a-fu-y
4766;mülepan;müle-pa-n
4767;pipiyeyngün;pi-pi-ye-y-ngün
4768;tukulelafun;tuku-lel-a-fu-n
4769;küdawtuam;küdaw-tu-a-m
4770;rupanon;rupa-no-n
4771;ngolliñma;ngolli-ñma
4772;komke;kom-ke
4773;küpacerezatulaymi;küpa-cereza-tu-la-ymi
4774;noekechi;noe-kechi
4775;feyme;fey-me
4776;pafulpaful;-pa-fu-l-pa-fu-l
4777;küni;küni
4778;ayiken;ayi-ke-n
4779;peru;peru
4780;witraken;witra-ke-n
4781;lefwitrafin;lef-witra-fi-n
4782;femngekefuy;fem-nge-ke-fu-y
4783;ayetufallay;aye-tu-fal-la-y
4784;respetawi;respeta-w-i
4785;feleiñ;fele-iñ
4786;tukulelfiy;tuku-lel-fi-y
4787;miñche;miñche
4788;feyentukeiñ;feyentu-ke-iñ
4789;kichiw;kichiw
4790;wallpachemngekefuy;wall-pa-chem-nge-ke-fu-y
4791;shampookechiley;shampoo-kechi-le-y
4792;kintupefiiñ;kintu-pe-fi-iñ
4793;weshatulelu;wesha-tu-le-lu
4794;aflu;af-lu
4795;felerkeyngün;fele-rke-y-ngün
4796;küpafmekelafuy;küpaf-meke-la-fu-y
4797;pieza;pieza
4798;allkutulekefun;allkutu-le-ke-fu-n
4799;ngümayawi;ngüma-yaw-i
4800;femlan;fem-la-n
4801;mapudungulu;mapudungu-lu
4802;pelafiy;pe-la-fi-y
4803;wünñmayngün;wün-ñma-y-ngün
4804;era;era
4805;espuela;espuela
4806;pikefeyñmew;pi-ke-f-e-yñ-mew
4807;trampa;trampa
4808;küpakimlay;küpa-kim-la-y
4809;chem;chem
4810;mallmallngey;mallmall-nge-y
4811;colegio;colegio
4812;niekefin;nie-ke-fi-n
4813;ngillalmi;ngilla-l-mi
4814;director;director
4815;araw;araw
4816;ayeñmangeafuymi;aye-ñma-nge-a-fu-ymi
4817;pikelafuy;pi-ke-la-fu-y
4818;kimmapudungulay;kim-mapudungu-la-y
4819;newfuyu;-n-ew-fu-yu
4820;lafken;lafken
4821;numuy;numu-y
4822;femkellefuy;fem-ke-lle-fu-y
4823;fün;fün
4824;yafutukunuy;yafutu-kunu-y
4825;kuñiwtukülelay;kuñiw-tu-küle-la-y
4826;fantekey;fante-ke-y
4827;kellunolimew;kellu-no-l-i-mew
4828;mundo;mundo
4829;kimwetulay;kim-we-tu-la-y
4830;küpaleyngün;küpa-le-y-ngün
4831;mapuchedungulekefuy;mapuche-dungu-le-ke-fu-y
4832;politico;politico
4833;camioneta;camioneta
4834;ingkukunuayu;ingku-kunu-a-yu
4835;feyentuiñ;feyentu-iñ
4836;fütawentru;füta-wentru
4837;meninge;meninge
4838;presidentengele;presidente-nge-l-e
4839;witraka;witra-ka
